km_driven,owner,engine,max_power,seats,car_age,log_price,mileage_per_cc,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual
60000,2,1199.0,79.4,5,13,11.695255355062795,0.015512927439532946,False,False,True,True,False,True
10000,0,1199.0,84.0,5,7,13.377007146164305,0.01693077564637198,False,False,True,True,False,False
80000,0,796.0,37.0,4,19,11.302216779257382,0.020226130653266332,False,False,True,True,False,True
30000,0,1498.0,97.9,5,8,14.077875591662238,0.017089452603471295,True,False,False,True,False,True
33000,0,1498.0,97.9,5,8,14.038654909278163,0.017089452603471295,True,False,False,True,False,True
90000,2,1373.0,93.7,7,12,13.190023895035274,0.011667880553532411,False,False,True,True,False,True
80100,1,1461.0,108.5,5,11,13.22672519452875,0.013011635865845313,True,False,False,True,False,True
120000,0,1497.0,117.3,5,11,13.493928313146206,0.011623246492985972,False,False,True,True,False,True
40000,0,799.0,53.3,5,9,12.345834587905333,0.03150187734668335,False,False,True,True,False,True
160000,1,2494.0,100.6,8,12,13.592368256649284,0.00520850040096231,True,False,False,True,False,True
47000,0,998.0,67.04,5,8,12.92391243868049,0.020551102204408818,False,False,True,True,False,True
25000,0,1396.0,88.7,5,7,14.006131744018864,0.015315186246418337,True,False,False,True,False,True
26000,0,1199.0,84.0,5,8,12.899222326086994,0.01988323603002502,False,False,True,True,False,True
29000,0,1186.0,73.97,5,7,13.161586013632684,0.02023608768971332,True,False,False,True,False,True
50000,0,1197.0,83.1,5,9,13.384729180332174,0.017878028404344194,False,False,True,True,False,False
58000,2,1298.0,88.2,5,14,12.691583538230217,0.012403697996918338,False,False,True,True,False,True
120000,0,1197.0,85.8,5,13,12.948012371209098,0.014536340852130325,False,False,True,True,False,False
50000,0,1197.0,81.8,5,11,12.899222326086994,0.017042606516290727,False,False,True,True,False,True
80000,3,1197.0,80.0,5,15,12.449018824140563,0.014202172096908938,False,False,True,True,False,True
60000,3,993.0,60.0,5,22,11.082157933374816,0.01742195367573011,False,False,True,True,False,True
36000,0,998.0,67.04,5,8,12.768544351446794,0.02314629258517034,False,False,True,True,False,True
120000,2,2494.0,102.0,8,18,12.90917263218775,0.005132317562149158,True,False,False,True,False,True
185000,2,1248.0,73.9,5,14,12.128116509451258,0.016907051282051284,True,False,False,True,False,True
50000,0,1461.0,63.1,5,14,12.429220196836383,0.015797399041752223,True,False,False,True,False,True
100000,3,993.0,60.0,5,23,11.002116507732017,0.01742195367573011,False,False,True,True,False,True
50000,1,1591.0,121.3,5,12,13.122365377402328,0.010747957259585168,False,False,True,True,False,True
80000,1,998.0,67.1,5,18,11.350418300109132,0.01823647294589178,False,False,True,True,False,True
80000,3,796.0,46.3,5,20,11.350418300109132,0.024748743718592963,False,False,True,True,False,True
90000,3,1248.0,73.9,5,14,12.487488878546145,0.01546474358974359,True,False,False,True,False,True
162000,1,998.0,66.1,5,15,11.775297421715827,0.01903807615230461,False,False,True,True,False,True
110000,2,1248.0,88.76,7,12,13.081543466215237,0.016642628205128206,True,False,False,True,False,True
120000,2,1248.0,75.0,5,17,12.04355959836804,0.014262820512820514,True,False,False,True,False,True
45000,0,1461.0,63.1,5,14,12.524530013005734,0.015797399041752223,True,False,False,True,False,True
90000,1,998.0,67.1,5,20,11.39640288460621,0.018937875751503006,False,False,True,True,False,True
90000,1,1399.0,68.0,5,15,12.04355959836804,0.014295925661186561,True,False,False,True,False,True
16500,0,1197.0,110.0,5,6,13.901689171636098,0.014202172096908938,False,False,True,False,False,True
67000,0,1582.0,126.2,5,8,13.910821646859095,0.010752212389380532,True,False,False,True,False,False
52000,0,1197.0,81.8,5,7,13.321215875492413,0.018379281537176273,False,False,True,False,False,True
40000,0,1198.0,67.0,5,9,12.721888795877375,0.017220367278797995,False,False,True,False,False,True
40000,0,1197.0,82.0,5,10,12.983101310070822,0.015789473684210527,False,False,True,False,False,True
35000,0,2755.0,174.5,7,7,14.914123179965662,0.005168784029038112,True,False,False,True,False,True
13000,0,799.0,53.26,5,7,12.873904582205107,0.025919899874843555,False,False,True,False,False,True
40000,0,1198.0,86.8,5,13,12.691583538230217,0.015442404006677797,False,False,True,False,False,True
10000,0,1198.0,73.75,5,6,13.369225017834633,0.014190317195325543,False,False,True,False,False,True
9000,0,1498.0,97.7,5,13,13.017005083966255,0.011315086782376502,False,False,True,False,False,True
70000,1,1364.0,67.06,5,12,12.899222326086994,0.017294721407624634,True,False,False,False,False,True
60000,0,1197.0,78.9,5,16,12.278397958261774,0.01700918964076859,False,False,True,False,False,True
40000,0,1461.0,83.8,5,11,13.25339339419516,0.013997262149212868,True,False,False,False,False,True
93000,0,2179.0,140.0,7,13,13.429849547739444,0.006929784304726939,True,False,False,False,False,True
80000,3,2494.0,102.0,7,17,12.691583538230217,0.005132317562149158,True,False,False,True,False,True
50000,1,1193.0,64.08,5,14,11.918397239722838,0.01310980720871752,False,False,True,True,False,True
68000,0,1797.0,147.5,5,12,13.444448325847754,0.008069003895381191,False,False,True,False,False,False
25000,0,2143.0,170.0,5,12,14.253766134056512,0.006924871675221652,True,False,False,True,False,False
18000,0,624.0,37.5,4,13,11.06665398721974,0.040705128205128206,False,False,True,False,False,True
120000,0,1461.0,63.1,5,12,12.429220196836383,0.015797399041752223,True,False,False,True,False,True
35000,0,998.0,67.1,5,20,11.082157933374816,0.018937875751503006,False,False,True,True,False,True
60000,1,1248.0,74.0,5,9,13.217675375388819,0.021306089743589742,True,False,False,True,False,True
70000,3,1197.0,78.9,5,15,11.849404844423074,0.01700918964076859,False,False,True,True,False,True
30000,0,799.0,53.3,5,9,12.611541086966115,0.03150187734668335,False,False,True,True,False,True
70000,0,1798.0,189.3,5,9,13.592368256649284,0.009087875417130145,False,False,True,True,False,False
110000,0,2179.0,147.94,7,10,13.12834743715147,0.006470858191831115,True,False,False,True,False,True
20000,0,1969.0,190.0,5,6,15.150511887854474,0.009141696292534281,True,False,False,True,False,False
68089,0,2494.0,157.7,5,9,14.508658238524095,0.007682437850842021,False,False,True,False,True,False
58343,0,998.0,67.05,5,12,12.323860125621126,0.02183366733466934,False,False,True,False,True,True
38817,0,1248.0,74.0,5,7,13.51440681653079,0.021947115384615384,True,False,False,False,False,True
56494,0,1199.0,88.7,5,9,13.217675375388819,0.015179316096747289,False,False,True,False,True,True
79328,1,2494.0,100.6,7,12,13.527829818844937,0.00520850040096231,True,False,False,False,True,True
5621,0,1197.0,81.8,5,6,13.384729180332174,0.018379281537176273,False,False,True,False,True,False
25538,0,1496.0,88.73,5,8,13.345508528717259,0.011216577540106952,False,False,True,False,True,True
69779,0,1197.0,81.8,5,7,13.304686600863562,0.018379281537176273,False,False,True,False,False,False
56290,0,1186.0,73.97,5,8,13.017005083966255,0.02023608768971332,True,False,False,False,False,True
7500,0,1995.0,190.0,5,6,15.501909696719672,0.008411027568922307,True,False,False,False,False,False
8500,0,1995.0,190.0,5,6,15.520258832020865,0.008411027568922307,True,False,False,False,False,False
7032,0,1199.0,88.76,5,6,13.565767608549109,0.0158465387823186,False,False,True,False,True,False
2000,0,1984.0,150.0,5,7,14.72175135802525,0.008467741935483872,True,False,False,False,False,False
106000,2,1197.0,78.9,5,15,11.918397239722838,0.01700918964076859,False,False,True,True,False,True
120000,1,2354.0,158.8,5,16,13.122365377402328,0.004715378079864061,False,False,True,True,False,False
90000,0,1248.0,74.0,5,10,13.081543466215237,0.021306089743589742,True,False,False,True,False,True
70000,2,1582.0,126.32,5,11,13.190023895035274,0.014108723135271808,True,False,False,True,False,True
240000,2,2494.0,102.0,8,20,12.429220196836383,0.005132317562149158,True,False,False,True,False,True
100000,1,1248.0,88.8,5,13,12.611541086966115,0.017227564102564104,True,False,False,True,False,True
214000,1,1599.0,103.2,5,16,12.73670383776449,0.008692933083176986,False,False,True,True,False,True
214000,1,1493.0,110.0,5,16,12.73670383776449,0.011252511721366376,True,False,False,True,False,True
50000,0,796.0,47.3,5,9,12.388398368982115,0.028567839195979897,False,False,True,True,False,True
1000,0,1497.0,117.6,5,7,13.897091466615258,0.012024048096192385,False,False,True,True,False,False
19000,0,1248.0,74.02,5,8,13.527829818844937,0.022756410256410255,True,False,False,True,False,False
265000,1,1405.0,70.0,5,13,11.461642696843066,0.012099644128113879,True,False,False,True,False,True
35000,0,1196.0,61.7,5,5,12.92391243868049,0.01745819397993311,False,False,False,True,False,True
80000,1,998.0,67.05,5,11,12.278397958261774,0.02399799599198397,False,False,True,True,False,True
50000,0,2179.0,140.0,7,9,14.070153551531353,0.0073428178063331805,True,False,False,True,False,False
80000,0,998.0,67.1,5,15,11.918397239722838,0.020961923847695393,False,False,True,True,False,True
50000,1,814.0,55.2,5,12,12.296831574998258,0.025921375921375923,False,False,True,True,False,True
100000,0,1199.0,84.0,5,7,12.691583538230217,0.01988323603002502,False,False,True,True,False,True
120000,1,1196.0,73.0,5,12,12.468440756144114,0.012625418060200668,False,False,True,True,False,True
40000,0,1498.0,78.9,5,6,13.45883704259595,0.01588785046728972,True,False,False,True,False,False
45000,0,1396.0,88.7,5,8,13.76421831620775,0.015315186246418337,True,False,False,True,False,True
80000,1,796.0,46.3,5,15,11.982935344196433,0.024748743718592963,False,False,True,True,False,True
135000,1,1120.0,71.01,5,10,12.92391243868049,0.021785714285714283,True,False,False,True,False,True
120000,1,2494.0,100.6,7,10,13.641158361294979,0.00520850040096231,True,False,False,True,False,True
67000,0,1364.0,67.1,5,12,13.017005083966255,0.017294721407624634,True,False,False,True,False,True
50000,0,1248.0,74.02,5,8,13.710151153416941,0.022756410256410255,True,False,False,True,False,True
134000,1,2494.0,102.0,7,17,13.25339339419516,0.005132317562149158,True,False,False,True,False,True
110000,1,1461.0,63.1,5,14,12.449018824140563,0.015797399041752223,True,False,False,True,False,True
40000,0,796.0,37.0,4,16,11.775297421715827,0.020226130653266332,False,False,True,True,False,True
120000,1,1248.0,74.0,5,12,13.180634172318978,0.01875,True,False,False,True,False,True
110000,1,1498.0,88.8,5,10,13.161586013632684,0.013444592790387183,True,False,False,True,False,True
170000,1,1461.0,64.1,5,14,12.345834587905333,0.014373716632443531,True,False,False,True,False,True
80000,1,796.0,37.0,4,21,11.302216779257382,0.020226130653266332,False,False,True,True,False,True
47000,0,1248.0,74.0,5,9,13.304686600863562,0.020192307692307693,True,False,False,True,False,True
93000,0,1197.0,81.86,5,10,12.92391243868049,0.01595655806182122,False,False,True,True,False,True
70000,1,796.0,37.0,4,15,11.695255355062795,0.020226130653266332,False,False,True,True,False,True
50000,0,998.0,67.04,5,11,12.676079399771027,0.02314629258517034,False,False,True,True,False,True
70000,0,1399.0,68.05,5,10,12.584512505902088,0.014295925661186561,True,False,False,True,False,True
80000,0,2179.0,138.03,7,13,12.873904582205107,0.006392840752638825,True,False,False,True,False,True
44000,0,1196.0,86.8,5,9,13.217675375388819,0.015183946488294315,False,False,True,True,False,True
25000,0,998.0,67.04,5,11,12.861001210669146,0.02314629258517034,False,False,True,True,False,True
25000,0,1591.0,121.3,5,9,13.592368256649284,0.009610307982401005,False,False,True,True,False,True
10000,0,1197.0,81.8,5,6,13.42246945133505,0.017719298245614037,False,False,True,True,False,True
50000,0,2179.0,153.86,7,7,14.23750562376114,0.008077099586966499,True,False,False,True,False,True
30000,0,1498.0,98.96,5,7,13.76421831620775,0.015353805073431242,True,False,False,True,False,True
50000,1,1396.0,88.73,5,10,13.321215875492413,0.015179083094555875,True,False,False,True,False,True
120000,0,1396.0,88.73,5,13,13.171155446333852,0.01614613180515759,True,False,False,True,False,True
80000,0,2523.0,62.1,7,10,12.834683971615659,0.006325802615933413,True,False,False,True,False,True
90000,0,1461.0,83.8,5,10,13.270785106659046,0.013997262149212868,True,False,False,True,False,True
50000,1,1197.0,83.11,5,10,12.983101310070822,0.017042606516290727,False,False,True,True,False,True
2136,0,999.0,67.0,5,5,12.765691290604371,0.02252252252252252,False,False,True,True,False,True
250000,0,2494.0,100.0,7,13,13.500801182986649,0.00520850040096231,True,False,False,True,False,True
35000,0,1197.0,81.83,5,10,13.304686600863562,0.015538847117794487,False,False,True,True,False,True
120000,0,2494.0,100.6,7,10,13.864301674514206,0.00520850040096231,True,False,False,True,False,True
70000,0,1248.0,74.0,5,8,13.507627138738266,0.021947115384615384,True,False,False,True,False,True
18000,0,1461.0,108.45,5,7,13.864301674514206,0.013415468856947298,True,False,False,False,False,True
110000,1,1248.0,73.74,7,9,12.948012371209098,0.014583333333333334,True,False,False,True,False,True
60000,0,1248.0,88.5,5,8,13.592368256649284,0.01895032051282051,True,False,False,True,False,True
60000,0,2982.0,168.5,7,10,14.508658238524095,0.004208584842387659,True,False,False,True,False,False
147000,1,1248.0,74.0,5,9,13.304686600863562,0.021306089743589742,True,False,False,True,False,True
130000,0,2982.0,168.5,7,10,14.45736497045232,0.004208584842387659,True,False,False,True,False,False
99500,2,1991.0,147.9,7,14,13.122365377402328,0.005775991963837268,True,False,False,True,False,True
110000,1,1405.0,71.0,5,14,12.206077645517674,0.012099644128113879,True,False,False,True,False,True
35000,0,1198.0,67.04,5,9,12.821260987319457,0.01626878130217028,False,False,True,True,False,True
110000,1,1493.0,110.0,5,15,12.468440756144114,0.010850636302746148,True,False,False,True,False,True
100000,0,1198.0,77.0,6,9,12.54254845357358,0.021135225375626045,True,False,False,True,False,True
21000,0,1373.0,93.7,7,11,13.321215875492413,0.011667880553532411,False,False,True,True,False,True
60000,1,1498.0,90.0,5,12,12.611541086966115,0.01568758344459279,True,False,False,True,False,True
40000,0,1405.0,70.0,5,15,11.849404844423074,0.011814946619217084,True,False,False,True,False,True
50000,0,1086.0,68.05,5,17,12.345834587905333,0.018241252302025782,False,False,True,True,False,True
65000,1,998.0,66.1,5,15,12.206077645517674,0.01903807615230461,False,False,True,True,False,True
80000,0,998.0,67.1,5,14,12.206077645517674,0.018937875751503006,False,False,True,True,False,True
119000,0,1582.0,126.2,5,10,13.235693848424024,0.015107458912768646,True,False,False,True,False,True
80000,0,1248.0,88.5,7,9,13.527829818844937,0.019647435897435898,True,False,False,True,False,True
90000,0,1248.0,74.0,5,8,13.279368835614243,0.020192307692307693,True,False,False,True,False,True
20000,0,1591.0,121.4,5,9,13.541075028051122,0.010691389063482088,False,False,True,True,False,True
80000,1,1248.0,74.0,5,11,12.971542813248437,0.020192307692307693,True,False,False,True,False,True
44665,0,1198.0,77.0,6,5,13.081543466215237,0.021135225375626045,True,False,False,True,False,True
10000,0,1493.0,113.4,5,6,13.3739015584285,0.013931681178834561,True,False,False,True,False,True
60000,0,1197.0,81.86,5,7,13.122365377402328,0.016825396825396827,False,False,True,True,False,True
22000,0,1198.0,86.8,5,9,12.959846800844963,0.015442404006677797,False,False,True,True,False,True
25000,0,796.0,47.3,5,11,12.429220196836383,0.028567839195979897,False,False,True,True,False,True
70000,0,793.0,47.0,5,9,12.560247968016562,0.0348297604035309,True,False,False,True,False,True
123000,2,1298.0,85.8,5,17,11.982935344196433,0.013482280431432974,False,False,True,True,False,True
70000,1,1598.0,103.6,5,14,12.429220196836383,0.012853566958698373,True,False,False,True,False,True
70000,1,1199.0,79.4,5,12,12.04355959836804,0.015512927439532946,False,False,True,True,False,True
45000,0,1364.0,67.06,5,12,12.92391243868049,0.017294721407624634,True,False,False,True,False,True
40000,0,1197.0,82.0,5,10,12.899222326086994,0.015789473684210527,False,False,True,True,False,False
